sample_id,scenario_id,source_video_id,split,clip_type,corruption_type,severity_level,severity_name,severity_value,is_clean,gshi,weather,time_of_day,scene_type,traffic_level,fps,resolution,num_frames,output_path,extra_json,gshi_gt,gshi_pred,pred_top1_issue,pred_top1_prob,pred_presence_json,pred_severity_json,pred_present_thresh_json
S10_lens_occlusion_s3,S10,video_020,test,corrupted,lens_occlusion,3,s3,0.35,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/lens_occlusion/s3/S10_lens_occlusion_s3.mp4,"{""severity"":0.35,""n_blobs"":6,""target_coverage"":0.20651238262623056,""coverage_reached"":0.20906358506944445,""blobs"":[{""cx"":728.2911165113567,""cy"":558.7370080494467,""R_px"":102.34000288356395,""k"":0.5231709818444332,""alpha_strength"":0.5792652462164551},{""cx"":811.8285899862531,""cy"":230.10896935648853,""R_px"":107.47578254252066,""k"":0.5694718827844508,""alpha_strength"":0.635542787062874},{""cx"":674.5756991283197,""cy"":97.46013377466465,""R_px"":102.61294775840797,""k"":0.5169715292941126,""alpha_strength"":0.6024878244804844},{""cx"":777.8957999421248,""cy"":108.03592395820374,""R_px"":117.17519547405172,""k"":0.4956909173075578,""alpha_strength"":0.5972833178517262},{""cx"":413.9301086723866,""cy"":488.1575917230222,""R_px"":122.93582375720116,""k"":0.5171137965152874,""alpha_strength"":0.6253832132705458},{""cx"":323.33002063559775,""cy"":261.4417629807788,""R_px"":120.40621594947834,""k"":0.47457088574495404,""alpha_strength"":0.6210998164437057}]}",0.509796,0.381724,compression,0.999965,"{""haze_fog"":0.325622,""rain"":0.007918,""snow"":9.2e-05,""low_light"":9e-06,""motion_blur"":0.0,""defocus_blur"":0.005801,""glare_flare"":0.1249,""vignetting"":0.071652,""sensor_noise"":0.0,""exposure_shift"":0.076248,""compression"":0.999965,""lens_occlusion"":0.033436}","{""haze_fog"":0.082037,""rain"":0.169486,""snow"":0.069008,""low_light"":0.047006,""motion_blur"":0.010252,""defocus_blur"":0.017052,""glare_flare"":0.322447,""vignetting"":0.105811,""sensor_noise"":0.001118,""exposure_shift"":0.060884,""compression"":0.047804,""lens_occlusion"":0.137076}","[{""issue"":""compression"",""prob"":0.999965},{""issue"":""haze_fog"",""prob"":0.325622}]"
S10_lens_occlusion_s4,S10,video_020,test,corrupted,lens_occlusion,4,s4,0.55,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/lens_occlusion/s4/S10_lens_occlusion_s4.mp4,"{""severity"":0.55,""n_blobs"":5,""target_coverage"":0.30638438084827657,""coverage_reached"":0.36491644965277775,""blobs"":[{""cx"":322.60448431628095,""cy"":560.6587962735989,""R_px"":179.6138632974437,""k"":0.776505611296717,""alpha_strength"":0.7207566268166263},{""cx"":171.49237164909425,""cy"":244.71502956211307,""R_px"":156.9835766008952,""k"":0.6726239226221395,""alpha_strength"":0.7028668291492818},{""cx"":930.1286223579953,""cy"":330.4092378080562,""R_px"":150.8445651351316,""k"":0.6563143867470629,""alpha_strength"":0.7220331896369832},{""cx"":431.7791272696852,""cy"":370.94953347520345,""R_px"":140.60738462066848,""k"":0.7684434466032757,""alpha_strength"":0.7331195451257393},{""cx"":634.7611511951883,""cy"":378.7919175760077,""R_px"":162.84483447164467,""k"":0.6180199190233436,""alpha_strength"":0.6979807486661233}]}",0.286830,0.299282,compression,0.999982,"{""haze_fog"":0.527497,""rain"":0.00638,""snow"":0.000228,""low_light"":1e-06,""motion_blur"":0.0,""defocus_blur"":0.008396,""glare_flare"":0.092041,""vignetting"":0.042676,""sensor_noise"":0.0,""exposure_shift"":0.116411,""compression"":0.999982,""lens_occlusion"":0.139242}","{""haze_fog"":0.102441,""rain"":0.191986,""snow"":0.088381,""low_light"":0.056458,""motion_blur"":0.020471,""defocus_blur"":0.023538,""glare_flare"":0.310561,""vignetting"":0.110122,""sensor_noise"":0.002275,""exposure_shift"":0.078532,""compression"":0.08649,""lens_occlusion"":0.18875}","[{""issue"":""compression"",""prob"":0.999982},{""issue"":""haze_fog"",""prob"":0.527497}]"
S10_lens_occlusion_s5,S10,video_020,test,corrupted,lens_occlusion,5,s5,0.75,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/lens_occlusion/s5/S10_lens_occlusion_s5.mp4,"{""severity"":0.75,""n_blobs"":6,""target_coverage"":0.41197882156696997,""coverage_reached"":0.44376410590277776,""blobs"":[{""cx"":843.6624390842361,""cy"":264.98777857701174,""R_px"":234.31052066194053,""k"":0.9811976275173525,""alpha_strength"":0.8281480918478699},{""cx"":961.4251647193689,""cy"":361.4475962377495,""R_px"":227.72905225120533,""k"":0.765444386983644,""alpha_strength"":0.8133074902394266},{""cx"":195.42449221401495,""cy"":253.52660844121624,""R_px"":212.80427927849365,""k"":0.8846906911849489,""alpha_strength"":0.802434793695725},{""cx"":857.6525271851035,""cy"":236.14475869490963,""R_px"":240.93131384106562,""k"":0.7616033942282121,""alpha_strength"":0.7967982699679933},{""cx"":987.1537116813122,""cy"":369.28167541713344,""R_px"":213.69808009707856,""k"":0.8308538076097356,""alpha_strength"":0.8667007362115695},{""cx"":725.9359964413354,""cy"":148.81548736453607,""R_px"":211.57347361359135,""k"":0.9804214164896277,""alpha_strength"":0.8265865832243158}]}",0.114387,0.201862,compression,0.999967,"{""haze_fog"":0.598634,""rain"":0.003351,""snow"":0.001924,""low_light"":9e-06,""motion_blur"":0.000536,""defocus_blur"":0.014713,""glare_flare"":0.041603,""vignetting"":0.02028,""sensor_noise"":0.0,""exposure_shift"":0.074502,""compression"":0.999967,""lens_occlusion"":0.268385}","{""haze_fog"":0.125206,""rain"":0.222322,""snow"":0.144043,""low_light"":0.081467,""motion_blur"":0.049771,""defocus_blur"":0.042425,""glare_flare"":0.302155,""vignetting"":0.100747,""sensor_noise"":0.006254,""exposure_shift"":0.098302,""compression"":0.156132,""lens_occlusion"":0.24219}","[{""issue"":""compression"",""prob"":0.999967},{""issue"":""haze_fog"",""prob"":0.598634},{""issue"":""lens_occlusion"",""prob"":0.268385}]"
S10_sensor_noise_s1,S10,video_020,test,corrupted,sensor_noise,1,s1,0.08,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/sensor_noise/s1/S10_sensor_noise_s1.mp4,"{""severity"":0.08,""sigma_r"":0.0030215395954032243,""sigma_s"":0.007607741297048076,""per_channel"":true}",0.928613,0.436432,compression,0.999943,"{""haze_fog"":0.455719,""rain"":0.008851,""snow"":4.2e-05,""low_light"":1e-06,""motion_blur"":0.0,""defocus_blur"":0.004884,""glare_flare"":0.208058,""vignetting"":0.093598,""sensor_noise"":0.0,""exposure_shift"":0.06111,""compression"":0.999943,""lens_occlusion"":0.011156}","{""haze_fog"":0.084765,""rain"":0.156631,""snow"":0.063054,""low_light"":0.040978,""motion_blur"":0.005313,""defocus_blur"":0.013555,""glare_flare"":0.299906,""vignetting"":0.102829,""sensor_noise"":0.000614,""exposure_shift"":0.057535,""compression"":0.02936,""lens_occlusion"":0.110025}","[{""issue"":""compression"",""prob"":0.999943},{""issue"":""haze_fog"",""prob"":0.455719}]"
S10_sensor_noise_s2,S10,video_020,test,corrupted,sensor_noise,2,s2,0.18,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/sensor_noise/s2/S10_sensor_noise_s2.mp4,"{""severity"":0.18,""sigma_r"":0.005403056681314722,""sigma_s"":0.016512056361697402,""per_channel"":true}",0.838388,0.457574,compression,0.999949,"{""haze_fog"":0.392802,""rain"":0.003865,""snow"":5e-05,""low_light"":2.4e-05,""motion_blur"":0.0,""defocus_blur"":0.003926,""glare_flare"":0.154172,""vignetting"":0.121434,""sensor_noise"":0.0,""exposure_shift"":0.020863,""compression"":0.999949,""lens_occlusion"":0.013204}","{""haze_fog"":0.075504,""rain"":0.153769,""snow"":0.057431,""low_light"":0.05062,""motion_blur"":0.004616,""defocus_blur"":0.011995,""glare_flare"":0.277396,""vignetting"":0.100872,""sensor_noise"":0.00073,""exposure_shift"":0.049689,""compression"":0.025729,""lens_occlusion"":0.112649}","[{""issue"":""compression"",""prob"":0.999949},{""issue"":""haze_fog"",""prob"":0.392802}]"
S10_sensor_noise_s3,S10,video_020,test,corrupted,sensor_noise,3,s3,0.35,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/sensor_noise/s3/S10_sensor_noise_s3.mp4,"{""severity"":0.35,""sigma_r"":0.008790735852727462,""sigma_s"":0.03158137385906211,""per_channel"":true}",0.682056,0.620514,compression,0.999997,"{""haze_fog"":0.360465,""rain"":0.000347,""snow"":0.000183,""low_light"":0.06451,""motion_blur"":0.0,""defocus_blur"":0.00203,""glare_flare"":0.072906,""vignetting"":0.157618,""sensor_noise"":7.5e-05,""exposure_shift"":0.018116,""compression"":0.999997,""lens_occlusion"":0.004554}","{""haze_fog"":0.04576,""rain"":0.13373,""snow"":0.045953,""low_light"":0.114884,""motion_blur"":0.002304,""defocus_blur"":0.008916,""glare_flare"":0.18022,""vignetting"":0.088872,""sensor_noise"":0.008444,""exposure_shift"":0.040085,""compression"":0.014149,""lens_occlusion"":0.065686}","[{""issue"":""compression"",""prob"":0.999997},{""issue"":""haze_fog"",""prob"":0.360465}]"
S10_sensor_noise_s4,S10,video_020,test,corrupted,sensor_noise,4,s4,0.55,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/sensor_noise/s4/S10_sensor_noise_s4.mp4,"{""severity"":0.55,""sigma_r"":0.010907379832710352,""sigma_s"":0.039969568166134395,""per_channel"":true}",0.492001,0.573723,compression,0.999999,"{""haze_fog"":0.384156,""rain"":0.000474,""snow"":0.000244,""low_light"":0.487042,""motion_blur"":0.0,""defocus_blur"":0.002132,""glare_flare"":0.067409,""vignetting"":0.087197,""sensor_noise"":0.022887,""exposure_shift"":0.037469,""compression"":0.999999,""lens_occlusion"":0.009648}","{""haze_fog"":0.04762,""rain"":0.139577,""snow"":0.063354,""low_light"":0.157187,""motion_blur"":0.002387,""defocus_blur"":0.00932,""glare_flare"":0.190771,""vignetting"":0.095373,""sensor_noise"":0.032377,""exposure_shift"":0.047465,""compression"":0.016374,""lens_occlusion"":0.074272}","[{""issue"":""compression"",""prob"":0.999999},{""issue"":""low_light"",""prob"":0.487042},{""issue"":""haze_fog"",""prob"":0.384156}]"
S10_sensor_noise_s5,S10,video_020,test,corrupted,sensor_noise,5,s5,0.75,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/sensor_noise/s5/S10_sensor_noise_s5.mp4,"{""severity"":0.75,""sigma_r"":0.014185899095149486,""sigma_s"":0.06426815611076209,""per_channel"":true}",0.291891,0.527724,compression,1.000000,"{""haze_fog"":0.388902,""rain"":0.000143,""snow"":0.000411,""low_light"":0.834435,""motion_blur"":0.0,""defocus_blur"":0.002246,""glare_flare"":0.082531,""vignetting"":0.014021,""sensor_noise"":0.16381,""exposure_shift"":0.049547,""compression"":1.0,""lens_occlusion"":0.005243}","{""haze_fog"":0.048492,""rain"":0.132462,""snow"":0.074856,""low_light"":0.208275,""motion_blur"":0.002833,""defocus_blur"":0.010117,""glare_flare"":0.219043,""vignetting"":0.08587,""sensor_noise"":0.077371,""exposure_shift"":0.055764,""compression"":0.016347,""lens_occlusion"":0.07053}","[{""issue"":""compression"",""prob"":1.0},{""issue"":""low_light"",""prob"":0.834435},{""issue"":""haze_fog"",""prob"":0.388902}]"
S10_low_light_s1,S10,video_020,test,corrupted,low_light,1,s1,0.08,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/low_light/s1/S10_low_light_s1.mp4,"{""severity"":0.08,""gamma"":1.529498877236118,""sigma_r"":0.004325411806340442,""sigma_s"":0.013336848646393057,""amp_r"":2.0,""amp_s"":3.0,""desat"":0.02,""per_channel"":true}",0.911980,0.389405,compression,0.999491,"{""haze_fog"":0.00112,""rain"":0.048668,""snow"":5e-06,""low_light"":4.8e-05,""motion_blur"":0.0,""defocus_blur"":0.005584,""glare_flare"":0.288187,""vignetting"":0.267973,""sensor_noise"":0.0,""exposure_shift"":0.02466,""compression"":0.999491,""lens_occlusion"":0.02377}","{""haze_fog"":0.034769,""rain"":0.143403,""snow"":0.041664,""low_light"":0.067155,""motion_blur"":0.013683,""defocus_blur"":0.017198,""glare_flare"":0.287621,""vignetting"":0.154572,""sensor_noise"":0.000367,""exposure_shift"":0.034058,""compression"":0.052385,""lens_occlusion"":0.145676}","[{""issue"":""compression"",""prob"":0.999491},{""issue"":""glare_flare"",""prob"":0.288187},{""issue"":""vignetting"",""prob"":0.267973}]"
S10_low_light_s2,S10,video_020,test,corrupted,low_light,2,s2,0.18,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/low_light/s2/S10_low_light_s2.mp4,"{""severity"":0.18,""gamma"":1.634542230495697,""sigma_r"":0.007811923983941198,""sigma_s"":0.029333085849417007,""amp_r"":2.0,""amp_s"":3.0,""desat"":0.045,""per_channel"":true}",0.803090,0.554197,compression,0.999669,"{""haze_fog"":2e-06,""rain"":0.010159,""snow"":1.9e-05,""low_light"":0.234136,""motion_blur"":0.0,""defocus_blur"":0.004803,""glare_flare"":0.187491,""vignetting"":0.297396,""sensor_noise"":0.0,""exposure_shift"":0.000823,""compression"":0.999669,""lens_occlusion"":0.008834}","{""haze_fog"":0.013547,""rain"":0.12651,""snow"":0.024798,""low_light"":0.154457,""motion_blur"":0.014817,""defocus_blur"":0.019649,""glare_flare"":0.181836,""vignetting"":0.185939,""sensor_noise"":0.001046,""exposure_shift"":0.020391,""compression"":0.046569,""lens_occlusion"":0.097076}","[{""issue"":""compression"",""prob"":0.999669},{""issue"":""vignetting"",""prob"":0.297396}]"
S10_low_light_s3,S10,video_020,test,corrupted,low_light,3,s3,0.35,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/low_light/s3/S10_low_light_s3.mp4,"{""severity"":0.35,""gamma"":2.1517623812847737,""sigma_r"":0.013353196435998265,""sigma_s"":0.07605342025375596,""amp_r"":2.0,""amp_s"":3.0,""desat"":0.0875,""per_channel"":true}",0.621254,0.387807,compression,0.999703,"{""haze_fog"":5e-06,""rain"":0.015094,""snow"":6e-06,""low_light"":0.991971,""motion_blur"":0.0,""defocus_blur"":0.011523,""glare_flare"":0.159294,""vignetting"":0.263502,""sensor_noise"":0.000353,""exposure_shift"":0.00354,""compression"":0.999703,""lens_occlusion"":0.014504}","{""haze_fog"":0.017839,""rain"":0.142375,""snow"":0.022376,""low_light"":0.29473,""motion_blur"":0.03932,""defocus_blur"":0.038469,""glare_flare"":0.198759,""vignetting"":0.271884,""sensor_noise"":0.01293,""exposure_shift"":0.035271,""compression"":0.089559,""lens_occlusion"":0.129176}","[{""issue"":""compression"",""prob"":0.999703},{""issue"":""low_light"",""prob"":0.991971},{""issue"":""vignetting"",""prob"":0.263502}]"
S10_low_light_s4,S10,video_020,test,corrupted,low_light,4,s4,0.55,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/low_light/s4/S10_low_light_s4.mp4,"{""severity"":0.55,""gamma"":2.4924579509251235,""sigma_r"":0.02470383735033933,""sigma_s"":0.13934675246279718,""amp_r"":2.0,""amp_s"":3.0,""desat"":0.1375,""per_channel"":true}",0.413809,0.168884,compression,0.999604,"{""haze_fog"":1.7e-05,""rain"":0.009197,""snow"":0.000122,""low_light"":0.994292,""motion_blur"":0.0,""defocus_blur"":0.026532,""glare_flare"":0.295088,""vignetting"":0.09711,""sensor_noise"":0.008858,""exposure_shift"":0.012219,""compression"":0.999604,""lens_occlusion"":0.014526}","{""haze_fog"":0.042027,""rain"":0.184668,""snow"":0.031967,""low_light"":0.416739,""motion_blur"":0.073561,""defocus_blur"":0.067456,""glare_flare"":0.274815,""vignetting"":0.282729,""sensor_noise"":0.036631,""exposure_shift"":0.085142,""compression"":0.137335,""lens_occlusion"":0.15869}","[{""issue"":""compression"",""prob"":0.999604},{""issue"":""low_light"",""prob"":0.994292},{""issue"":""glare_flare"",""prob"":0.295088}]"
S10_low_light_s5,S10,video_020,test,corrupted,low_light,5,s5,0.75,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/low_light/s5/S10_low_light_s5.mp4,"{""severity"":0.75,""gamma"":2.973550336513312,""sigma_r"":0.04250556821953421,""sigma_s"":0.23873612814517273,""amp_r"":2.0,""amp_s"":3.0,""desat"":0.1875,""per_channel"":true}",0.216134,0.110294,compression,0.999207,"{""haze_fog"":2.2e-05,""rain"":0.098247,""snow"":1.7e-05,""low_light"":0.992411,""motion_blur"":3e-06,""defocus_blur"":0.039736,""glare_flare"":0.458223,""vignetting"":0.096096,""sensor_noise"":0.000152,""exposure_shift"":0.008676,""compression"":0.999207,""lens_occlusion"":0.015995}","{""haze_fog"":0.064334,""rain"":0.221045,""snow"":0.026744,""low_light"":0.524377,""motion_blur"":0.103052,""defocus_blur"":0.087277,""glare_flare"":0.303333,""vignetting"":0.293159,""sensor_noise"":0.022154,""exposure_shift"":0.10838,""compression"":0.178503,""lens_occlusion"":0.180338}","[{""issue"":""compression"",""prob"":0.999207},{""issue"":""low_light"",""prob"":0.992411},{""issue"":""glare_flare"",""prob"":0.458223}]"
S10_overexposure_s1,S10,video_020,test,corrupted,overexposure,1,s1,0.08,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/overexposure/s1/S10_overexposure_s1.mp4,"{""severity"":0.08,""delta_ev"":0.16,""scale"":1.11728713807222}",0.934886,0.512407,compression,0.999958,"{""haze_fog"":0.543962,""rain"":0.002666,""snow"":4.2e-05,""low_light"":0.0,""motion_blur"":0.0,""defocus_blur"":0.00413,""glare_flare"":0.106268,""vignetting"":0.004547,""sensor_noise"":0.0,""exposure_shift"":0.026276,""compression"":0.999958,""lens_occlusion"":0.00664}","{""haze_fog"":0.090334,""rain"":0.147458,""snow"":0.062291,""low_light"":0.031578,""motion_blur"":0.003599,""defocus_blur"":0.011701,""glare_flare"":0.258125,""vignetting"":0.055556,""sensor_noise"":0.000368,""exposure_shift"":0.050005,""compression"":0.022601,""lens_occlusion"":0.090869}","[{""issue"":""compression"",""prob"":0.999958},{""issue"":""haze_fog"",""prob"":0.543962}]"
S10_overexposure_s2,S10,video_020,test,corrupted,overexposure,2,s2,0.18,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/overexposure/s2/S10_overexposure_s2.mp4,"{""severity"":0.18,""delta_ev"":0.36,""scale"":1.2834258975629043}",0.851932,0.626434,compression,0.999981,"{""haze_fog"":0.611449,""rain"":0.001581,""snow"":6e-06,""low_light"":0.0,""motion_blur"":0.0,""defocus_blur"":0.003476,""glare_flare"":0.077487,""vignetting"":0.000176,""sensor_noise"":0.0,""exposure_shift"":0.221937,""compression"":0.999981,""lens_occlusion"":0.003654}","{""haze_fog"":0.092465,""rain"":0.147144,""snow"":0.049102,""low_light"":0.03099,""motion_blur"":0.001879,""defocus_blur"":0.009206,""glare_flare"":0.217782,""vignetting"":0.046304,""sensor_noise"":0.000434,""exposure_shift"":0.081609,""compression"":0.013691,""lens_occlusion"":0.069233}","[{""issue"":""compression"",""prob"":0.999981},{""issue"":""haze_fog"",""prob"":0.611449}]"
S10_overexposure_s3,S10,video_020,test,corrupted,overexposure,3,s3,0.35,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/overexposure/s3/S10_overexposure_s3.mp4,"{""severity"":0.35,""delta_ev"":0.7,""scale"":1.624504792712471}",0.706200,0.669043,compression,0.999992,"{""haze_fog"":0.598668,""rain"":0.000319,""snow"":6e-06,""low_light"":3e-06,""motion_blur"":0.0,""defocus_blur"":0.003277,""glare_flare"":0.06039,""vignetting"":0.004131,""sensor_noise"":0.0,""exposure_shift"":0.531677,""compression"":0.999992,""lens_occlusion"":0.00232}","{""haze_fog"":0.073282,""rain"":0.119899,""snow"":0.030785,""low_light"":0.065558,""motion_blur"":0.001237,""defocus_blur"":0.009279,""glare_flare"":0.154093,""vignetting"":0.048984,""sensor_noise"":0.001927,""exposure_shift"":0.108257,""compression"":0.011563,""lens_occlusion"":0.052762}","[{""issue"":""compression"",""prob"":0.999992},{""issue"":""haze_fog"",""prob"":0.598668},{""issue"":""exposure_shift"",""prob"":0.531677}]"
S10_overexposure_s4,S10,video_020,test,corrupted,overexposure,4,s4,0.55,0,-1.0,cloudy,day,rural,moderate,30,1280x720,128,corrupted/overexposure/s4/S10_overexposure_s4.mp4,"{""severity"":0.55,""delta_ev"":1.1,""scale"":2.1435469250725863}",0.524770,0.340509,compression,0.993624,"{""haze_fog"":0.008365,""rain"":1e-06,""snow"":0.879978,""low_light"":0.000412,""motion_blur"":0.0,""defocus_blur"":0.021113,""glare_flare"":0.060743,""vignetting"":0.000395,""sensor_noise"":4e-06,""exposure_shift"":0.674792,""compression"":0.993624,""lens_occlusion"":0.004944}","{""haze_fog"":0.040705,""rain"":0.048239,""snow"":0.009985,""low_light"":0.05599,""motion_blur"":0.004571,""defocus_blur"":0.067587,""glare_flare"":0.219007,""vignetting"":0.160542,""sensor_noise"":0.010535,""exposure_shift"":0.266337,""compression"":0.051863,""lens_occlusion"":0.079479}","[{""issue"":""compression"",""prob"":0.993624},{""issue"":""snow"",""prob"":0.879978},{""issue"":""exposure_shift"",""prob"":0.674792}]"
